target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public,base_domain,top_level_domain
njd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
njp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
njpt.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nmb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nmd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nmid.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nmpp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nvb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nvd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nvp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nyeb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nyed.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nyep.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nyept.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nynb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nynd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nynp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nysb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nysd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nywb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nywd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
nywp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
ohnb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
ohnd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
ohnp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
ohsb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
ohsd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
ohsp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
ohspt.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
okeb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
oked.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
oknb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
oknd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
okwb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
okwd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
okwp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
orb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
ord.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
orp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
paeb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
paed.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
paep.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
pamb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
pamd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
pawb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
pawd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
pawp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
prb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
prd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
prp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
rib.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
rid.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
rip.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
scb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
scd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
scp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
sdb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
sdd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
sdp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tneb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tned.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tnep.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tnmb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tnmd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tnmp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tnwb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tnwd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
tnwp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txeb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txed.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txep.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txnb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txnd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txnp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txs.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txwb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txwd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txwp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
txwpt.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
utb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
utd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
utp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vaeb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vaed.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vaep.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vawb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vawd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vid.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vtb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vtd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
vtp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
waeb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
waed.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wawb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wawd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wawp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wieb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wied.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wiep.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wiwb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wiwd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wiwp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wvnb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wvnd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wvsb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wvsd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wyb.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wyd.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
wyp.uscourts.gov,,,,,false,false,false,false,false,false,false,true,false,false,false,,uscourts.gov,gov
access-board.my.site.com,,,,,false,false,false,false,false,false,false,false,true,false,false,,site.com,com
act.eac.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,eac.gov,gov
aidms.faa.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,faa.gov,gov
app.wizehive.com,,,,,false,false,false,false,false,false,false,false,true,false,false,,wizehive.com,com
apply.welcomecorps.org,,,,,false,false,false,false,false,false,false,false,true,false,false,,welcomecorps.org,org
aqas.aphis.usda.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,usda.gov,gov
arcg.is,,,,,false,false,false,false,false,false,false,false,true,false,false,,arcg.is,is
awards.nfrmp.us,,,,,false,false,false,false,false,false,false,false,true,false,false,,nfrmp.us,us
awc.faa.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,faa.gov,gov
cisaecd.gov1.qualtrics.com,,,,,false,false,false,false,false,false,false,false,true,false,false,,qualtrics.com,com
core.publish.no.irs.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,irs.gov,gov
crsresources.org,,,,,false,false,false,false,false,false,false,false,true,false,false,,crsresources.org,org
cvpcorp-1115pmda.adobeconnect.com,,,,,false,false,false,false,false,false,false,false,true,false,false,,adobeconnect.com,com
cwf.uvm.edu,,,,,false,false,false,false,false,false,false,false,true,false,false,,uvm.edu,edu
ddp-preview.osha.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,osha.gov,gov
denebleo.sec.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,sec.gov,gov
docs.google.com,,,,,false,false,false,false,false,false,false,false,true,false,false,,google.com,com
dol-ncc.my.salesforce-sites.com,,,,,false,false,false,false,false,false,false,false,true,false,false,,salesforce-sites.com,com
ecfr.gpoaccess.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,gpoaccess.gov,gov
eeocdata.org,,,,,false,false,false,false,false,false,false,false,true,false,false,,eeocdata.org,org
exho.epa.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,epa.gov,gov
f7-form.azurewebsites.net,,,,,false,false,false,false,false,false,false,false,true,false,false,,azurewebsites.net,net
famweb.nwcg.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,nwcg.gov,gov
fdicnet.fdic.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,fdic.gov,gov
forms.cbp.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,cbp.gov,gov
forms.documentservices.dla.mil,,,,,false,false,false,false,false,false,false,false,true,false,false,,dla.mil,mil
forms.faa.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,faa.gov,gov
forms.office.com,,,,,false,false,false,false,false,false,false,false,true,false,false,,office.com,com
formsadmin.sc.egov.usda.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,usda.gov,gov
fprs.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,fprs.gov,gov
fprs.usda.fns.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,fns.gov,gov
frbog.taleo.net,,,,,false,false,false,false,false,false,false,false,true,false,false,,taleo.net,net
fwsepermits.servicenowservices.com,,,,,false,false,false,false,false,false,false,false,true,false,false,,servicenowservices.com,com
gc859.pnnl.gov,,,,,false,false,false,false,false,false,false,false,true,false,false,,pnnl.gov,gov
sba.gov\content\intermediar,,,,,false,false,false,false,false,false,false,false,true,false,false,,sba.gov\content\intermediar,gov\content\intermediar
